DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LT,2011,8935,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LT,2012,9359,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LT,2013,9811,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LT,2014,10225,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LT,2015,10786,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LT,2016,11453,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LT,2017,12548,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LT,2018,13501,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LT,2019,18352,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LT,2020,19496,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LT,2021,21758,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LT,2022,24284,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,1995,32555,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,1996,33640,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,1997,34860,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,1998,35418,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,1999,37517,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,2000,39902,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,2001,40916,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,2002,42588,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,2003,43691,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,2004,45777,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,2005,47703,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,2006,49544,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,2007,51991,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,2008,53321,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,2009,53607,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,2010,54797,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,2011,56881,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,2012,57793,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,2013,59332,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,2014,60639,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,2015,61396,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,2016,62037,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,2017,64316,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,2018,65570,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,2019,66702,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,2020,67748,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,2021,71548,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LU,2022,75409,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LV,1998,2537,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LV,1999,2725,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LV,2000,2977,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LV,2001,3177,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LV,2002,3310,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LV,2003,3740,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LV,2004,4350,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LV,2005,5546,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LV,2006,6755,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LV,2007,9165,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LV,2008,10834,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LV,2009,9460,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LV,2010,8950,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LV,2011,9152,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LV,2012,9834,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LV,2013,10298,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LV,2014,11207,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LV,2015,12059,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LV,2016,12981,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LV,2017,13899,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LV,2018,14883,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LV,2019,16024,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LV,2020,16686,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LV,2021,18039,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,LV,2022,20268,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,MT,2000,12977,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,MT,2001,13603,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,MT,2002,14231,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,MT,2003,15313,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,MT,2004,15499,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,MT,2005,15876,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,MT,2006,16717,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,MT,2007,17357,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,MT,2008,18136,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,MT,2009,18610,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,MT,2010,19277,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,MT,2011,20131,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,MT,2012,20741,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,MT,2013,21316,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,MT,2014,21764,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,MT,2015,23013,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,MT,2016,24074,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,MT,2017,24672,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,MT,2018,26558,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,MT,2019,27582,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,MT,2020,27046,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,MT,2021,28065,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,MT,2022,29088,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PL,2001,27653,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PL,2002,28479,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PL,2003,28895,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PL,2004,29580,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PL,2005,30100,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PL,2006,30767,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PL,2007,32647,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PL,2008,35816,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PL,2009,36822,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PL,2010,40559,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PL,2011,42804,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PL,2012,43697,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PL,2013,44364,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PL,2014,45364,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PL,2015,46426,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PL,2016,48631,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PL,2017,51449,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PL,2018,55702,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PL,2019,60368,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PL,2020,63654,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PL,2021,66535,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PL,2022,75767,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,1995,9494,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,1996,10110,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,1997,10703,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,1998,11266,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,1999,11956,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,2000,12594,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,2001,13129,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,2002,13601,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,2003,14083,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,2004,14401,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,2005,14873,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,2006,15100,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,2007,15689,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,2008,16099,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,2009,16519,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,2010,16750,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,2011,16654,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,2012,16232,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,2013,16625,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,2014,16369,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,2015,16500,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,2016,16692,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,2017,17050,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,2018,17509,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,2019,18383,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,2020,18628,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,2021,19312,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,PT,2022,20483,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,RO,1997,964,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,RO,1998,1834,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,RO,1999,2430,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,RO,2000,4270,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,RO,2001,6921,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,RO,2002,8104,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,RO,2003,10308,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,RO,2004,12158,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,RO,2005,15302,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,RO,2006,17175,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,RO,2007,17986,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,RO,2008,25277,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,RO,2009,24122,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,RO,2010,25610,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,RO,2011,26336,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,RO,2012,27173,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,RO,2013,28288,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,RO,2014,30272,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,RO,2015,31344,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,RO,2016,35993,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,RO,2017,41055,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,RO,2018,52760,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,RO,2019,59017,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,RO,2020,61352,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,RO,2021,65186,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,RO,2022,69352,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,1995,209221,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,1996,222245,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,1997,233582,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,1998,240988,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,1999,250884,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,2000,259208,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,2001,266219,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,2002,274152,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,2003,281459,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,2004,293534,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,2005,304120,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,2006,315362,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,2007,328882,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,2008,346119,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,2009,355210,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,2010,363539,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,2011,374216,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,2012,383744,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,2013,390416,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,2014,399265,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,2015,409216,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,2016,418446,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,2017,428046,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,2018,439828,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,2019,454609,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,2020,462208,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,2021,477150,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SE,2022,493773,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,1996,7681,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,1997,8818,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,1998,9549,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,1999,10325,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2000,11319,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2001,12669,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2002,13661,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2003,14755,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2004,15974,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2005,16883,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2006,17744,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2007,18859,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2008,20300,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2009,20692,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2010,21682,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2011,21955,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2012,21556,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2013,21684,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2014,22046,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2015,22406,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2016,23138,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2017,24027,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2018,24821,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2019,25933,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2020,26728,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2021,28814,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2022,30409,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,1998,4487,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,1999,4819,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2000,5417,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2001,5734,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2002,6215,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2003,6735,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2004,7333,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2005,7992,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2006,8667,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2007,9450,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2008,9965,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2009,10335,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2010,10893,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2011,11203,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2012,11442,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2013,11695,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2014,11928,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2015,12390,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2016,12741,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2017,13299,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2018,13986,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2019,14859,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2020,15343,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2021,16230,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2022,17359,
